"","ensembl_gene_id","hgnc_symbol","chromosome_name","start_position","end_position","gene_length"
"14036","ENSG00000234031","RPS3AP44","13",27151023,27151812,789
"14037","ENSG00000234043","","10",92912362,92913106,744
"14038","ENSG00000234062","","X",135991554,136103789,112235
"14039","ENSG00000234072","","2",27579113,27590489,11376
"14040","ENSG00000234086","","1",235472935,235473313,378
"14041","ENSG00000234127","TRIM26","6",30152232,30181204,28972
"14042","ENSG00000234129","","X",10865996,11129261,263265
"14043","ENSG00000234160","","9",37509147,37510296,1149
"14044","ENSG00000234161","PABPC5-AS1","X",90669877,90689998,20121
"14045","ENSG00000234171","RNASEH1-AS1","2",3606082,3609324,3242
"14046","ENSG00000234177","LINC01114","2",105363096,105374177,11081
"14047","ENSG00000234183","","7",44888015,44889167,1152
"14048","ENSG00000234188","","6",116442320,116443093,773
"14049","ENSG00000234203","","17",4876146,4877976,1830
"14050","ENSG00000234210","","7",157258925,157292410,33485
"14051","ENSG00000234219","","1",207935929,207936608,679
"14052","ENSG00000234231","","2",88000503,88038766,38263
"14053","ENSG00000234257","SOD2P1","1",103565699,103566260,561
"14054","ENSG00000234284","ZNF879","5",178450753,178462065,11312
"14055","ENSG00000234323","","9",109040673,109367076,326403
"14056","ENSG00000234327","","17",5014763,5017674,2911
"14057","ENSG00000234329","","1",46116711,46117498,787
"14058","ENSG00000234345","","X",103165225,103166272,1047
"14059","ENSG00000234377","RNF219-AS1","13",78493824,79191463,697639
"14060","ENSG00000234380","","21",36118054,36157183,39129
"14061","ENSG00000234383","CTBP2P8","1",68627444,68628773,1329
"14062","ENSG00000234390","USP27X-AS1","X",49641327,49643844,2517
"14063","ENSG00000234405","","X",102752451,102755245,2794
"14064","ENSG00000234409","","22",20135950,20138399,2449
"14065","ENSG00000234420","ZNF37BP","10",43008958,43048270,39312
"14066","ENSG00000234444","ZNF736","7",63767837,63815238,47401
"14067","ENSG00000234449","","X",3771051,3800358,29307
"14068","ENSG00000234456","MAGI2-AS3","7",79082198,79100524,18326
"14069","ENSG00000234465","PINLYP","19",44080952,44088116,7164
"14070","ENSG00000234492","RPL34-AS1","4",109459346,109541616,82270
"14071","ENSG00000234523","NDUFB1P2","1",223119067,223119242,175
"14072","ENSG00000234545","FAM133B","7",92190107,92219708,29601
"14073","ENSG00000234546","","1",9242263,9252148,9885
"14074","ENSG00000234585","CCT6P3","7",64498732,64535091,36359
"14075","ENSG00000234608","MAPKAPK5-AS1","12",112277571,112280706,3135
"14076","ENSG00000234616","JRK","8",143738874,143763386,24512
"14077","ENSG00000234663","","2",181966659,182264286,297627
"14078","ENSG00000234664","HMGN2P5","15",30022917,30023189,272
"14079","ENSG00000234684","SDCBP2-AS1","20",1306049,1359378,53329
"14080","ENSG00000234685","NUS1P2","13",23489790,23490662,872
"14081","ENSG00000234690","","2",47419544,47572213,152669
"14082","ENSG00000234694","","1",43820355,43824329,3974
"14083","ENSG00000234740","","9",13274509,13279186,4677
"14084","ENSG00000234741","GAS5","1",173833038,173838020,4982
"14085","ENSG00000234745","HLA-B","6",31321649,31324965,3316
"14086","ENSG00000234769","WASH4P","16",64043,69452,5409
"14087","ENSG00000234771","","9",130873450,130881013,7563
"14088","ENSG00000234773","","19",12305830,12348582,42752
"14089","ENSG00000234788","HSPA8P3","10",27003551,27004761,1210
"14090","ENSG00000234797","RPS3AP6","15",60060543,60061347,804
"14091","ENSG00000234816","","6",26044217,26044585,368
"14092","ENSG00000234835","PHBP13","13",35825207,35825966,759
"14093","ENSG00000234841","","4",113747463,113748763,1300
"14094","ENSG00000234851","","3",161146915,161147398,483
"14095","ENSG00000234882","EIF3EP1","6",74001685,74003000,1315
"14096","ENSG00000234886","MTND5P26","X",102057969,102061066,3097
"14097","ENSG00000234911","TEX21P","14",64812889,64841384,28495
"14098","ENSG00000234912","LINC00338","17",75082798,75091068,8270
"14099","ENSG00000234936","","2",43456712,43460533,3821
"14100","ENSG00000234946","SDHCP3","2",24166716,24167221,505
"14101","ENSG00000234972","TBC1D3C","17",34580902,34757050,176148
"14102","ENSG00000235008","","6",167114582,167116327,1745
"14103","ENSG00000235070","","2",227044760,227050087,5327
"14104","ENSG00000235088","","20",40087994,40090584,2590
"14105","ENSG00000235090","RPL7L1P3","7",75552073,75552761,688
"14106","ENSG00000235092","","2",8806766,8821993,15227
"14107","ENSG00000235100","","10",91426938,91459428,32490
"14108","ENSG00000235106","LINC00094","9",136890561,136899788,9227
"14109","ENSG00000235109","ZSCAN31","6",28292470,28324048,31578
"14110","ENSG00000235128","","2",127437198,127437996,798
"14111","ENSG00000235145","","1",179937821,179938641,820
"14112","ENSG00000235162","C12orf75","12",105629068,105789875,160807
"14113","ENSG00000235173","FAM203A","8",145192672,145195746,3074
"14114","ENSG00000235174","RPL39P3","6",74082831,74082986,155
"14115","ENSG00000235183","","17",47872705,47873031,326
"14116","ENSG00000235194","PPP1R3E","14",23764852,23772057,7205
"14117","ENSG00000235205","TATDN2P3","13",23817659,23821323,3664
"14118","ENSG00000235217","TSPY26P","20",30774280,30778330,4050
"14119","ENSG00000235231","","22",24373117,24374043,926
"14120","ENSG00000235244","","X",115033604,115085422,51818
"14121","ENSG00000235245","","10",135108691,135109481,790
"14122","ENSG00000235257","","3",37786923,37903271,116348
"14123","ENSG00000235284","SNORD62A","9",134361052,134361137,85
"14124","ENSG00000235313","HM13-IT1","20",30150969,30151879,910
"14125","ENSG00000235316","DUSP8P5","10",75491582,75493396,1814
"14126","ENSG00000235326","","9",3674546,3691814,17268
"14127","ENSG00000235330","","9",477750,478423,673
"14128","ENSG00000235363","SNRPGP10","1",205320375,205320599,224
"14129","ENSG00000235370","DNM1P51","15",84953014,84966399,13385
"14130","ENSG00000235373","","1",677193,685396,8203
"14131","ENSG00000235381","","6",155574273,155577858,3585
"14132","ENSG00000235389","","9",8700595,8701552,957
"14133","ENSG00000235408","SNORA71B","20",37053843,37053979,136
"14134","ENSG00000235423","","12",123736577,123746030,9453
"14135","ENSG00000235436","DPY19L2P4","7",89748714,89754914,6200
"14136","ENSG00000235437","","X",62563106,62780951,217845
"14137","ENSG00000235447","","X",75875899,75876960,1061
"14138","ENSG00000235449","","1",202736357,202736546,189
"14139","ENSG00000235453","TOPORS-AS1","9",32551142,32567003,15861
"14140","ENSG00000235475","","7",66800963,66805011,4048
"14141","ENSG00000235477","","1",161337812,161341754,3942
"14142","ENSG00000235481","","9",33785948,33818793,32845
"14143","ENSG00000235499","","2",74212259,74213470,1211
"14144","ENSG00000235501","","1",95393122,95428826,35704
"14145","ENSG00000235513","","22",41605126,41613631,8505
"14146","ENSG00000235529","AGAP1-IT1","2",236414395,236416210,1815
"14147","ENSG00000235530","","17",21117644,21133348,15704
"14148","ENSG00000235545","","1",63154153,63176365,22212
"14149","ENSG00000235552","RPL6P27","18",6462143,6463014,871
"14150","ENSG00000235560","","16",30546073,30548465,2392
"14151","ENSG00000235568","NFAM1","22",42776416,42828401,51985
"14152","ENSG00000235590","GNAS-AS1","20",57393974,57425958,31984
"14153","ENSG00000235597","LINC01102","2",105049725,105137290,87565
"14154","ENSG00000235609","","21",16191164,16254296,63132
"14155","ENSG00000235613","NSRP1P1","1",78312795,78314487,1692
"14156","ENSG00000235651","","2",136268116,136269513,1397
"14157","ENSG00000235652","","6",146136048,146207721,71673
"14158","ENSG00000235655","H3F3AP4","2",175584505,175585526,1021
"14159","ENSG00000235664","","7",22928990,22980809,51819
"14160","ENSG00000235672","","17",18811592,18812178,586
"14161","ENSG00000235701","PCBP2P1","21",40543056,40544032,976
"14162","ENSG00000235703","LINC00894","X",149106846,149392815,285969
"14163","ENSG00000235706","DICER1-AS1","14",95623982,95646263,22281
"14164","ENSG00000235748","","1",197107878,197108437,559
"14165","ENSG00000235750","KIAA0040","1",175126123,175162135,36012
"14166","ENSG00000235770","LINC00607","2",216476286,216708445,232159
"14167","ENSG00000235786","ZNRF3-IT1","22",29388709,29414608,25899
"14168","ENSG00000235823","LINC00263","10",102133372,102143125,9753
"14169","ENSG00000235833","","2",98140412,98141439,1027
"14170","ENSG00000235859","","7",30410987,30412357,1370
"14171","ENSG00000235863","B3GALT4","6",33244917,33252609,7692
"14172","ENSG00000235875","ARHGEF7-AS2","13",111766159,111768025,1866
"14173","ENSG00000235878","","21",47612391,47613673,1282
"14174","ENSG00000235903","CPB2-AS1","13",46626941,46687467,60526
"14175","ENSG00000235919","ASH1L-AS1","1",155531821,155533775,1954
"14176","ENSG00000235920","","7",11859943,11860920,977
"14177","ENSG00000235944","ZNF815P","7",5862791,5894066,31275
"14178","ENSG00000235954","TTC28-AS1","22",28315364,28404569,89205
"14179","ENSG00000235999","","1",149287451,149291743,4292
"14180","ENSG00000236017","ASMTL-AS1","X",1520662,1532921,12259
"14181","ENSG00000236047","","2",203385124,203385712,588
"14182","ENSG00000236088","COX10-AS1","17",13659795,13972812,313017
"14183","ENSG00000236104","ZBTB22","6",33282183,33285719,3536
"14184","ENSG00000236106","","2",5866581,5870474,3893
"14185","ENSG00000236144","","19",36031640,36036931,5291
"14186","ENSG00000236166","","6",132406224,132420419,14195
"14187","ENSG00000236184","TCEA1P4","9",32979558,32980401,843
"14188","ENSG00000236194","","17",40422535,40424701,2166
"14189","ENSG00000236200","KDM4A-AS1","1",44165436,44173809,8373
"14190","ENSG00000236204","","2",19167729,19546509,378780
"14191","ENSG00000236255","","2",118591513,118599234,7721
"14192","ENSG00000236269","ENO1-IT1","1",8935847,8938066,2219
"14193","ENSG00000236287","ZBED5","11",10833621,10880343,46722
"14194","ENSG00000236333","TRHDE-AS1","12",72647288,72668687,21399
"14195","ENSG00000236337","FMR1-IT1","X",147028461,147029103,642
"14196","ENSG00000236352","","20",52556699,52559047,2348
"14197","ENSG00000236397","DDX11L2","2",114356606,114359144,2538
"14198","ENSG00000236404","","9",2422702,2641395,218693
"14199","ENSG00000236423","LINC01134","1",3816936,3833789,16853
"14200","ENSG00000236432","","2",228085768,228189917,104149
"14201","ENSG00000236519","","21",46222492,46224632,2140
"14202","ENSG00000236520","GPC6-AS1","13",94806447,94840245,33798
"14203","ENSG00000236535","RC3H1-IT1","1",173978405,173985344,6939
"14204","ENSG00000236537","","6",158703295,158733390,30095
"14205","ENSG00000236552","RPL13AP5","10",98510045,98510675,630
"14206","ENSG00000236576","","X",51600064,51601162,1098
"14207","ENSG00000236603","RANP1","6",30453717,30454367,650
"14208","ENSG00000236609","ZNF853","7",6655248,6663921,8673
"14209","ENSG00000236618","PITPNA-AS1","17",1420225,1421390,1165
"14210","ENSG00000236624","CCDC163P","1",45959538,45965751,6213
"14211","ENSG00000236662","","10",102740264,102745371,5107
"14212","ENSG00000236670","KRT18P5","22",20837102,20838392,1290
"14213","ENSG00000236682","","2",128146706,128158156,11450
"14214","ENSG00000236708","","7",3303664,3342084,38420
"14215","ENSG00000236709","DAPK1-IT1","9",90168369,90169374,1005
"14216","ENSG00000236723","","1",53676128,53679447,3319
"14217","ENSG00000236744","","10",57007515,57356993,349478
"14218","ENSG00000236753","MKLN1-AS","7",130994503,131012981,18478
"14219","ENSG00000236772","","20",31037558,31041410,3852
"14220","ENSG00000236778","INTS6-AS1","13",52026503,52126500,99997
"14221","ENSG00000236810","","1",24086872,24104777,17905
"14222","ENSG00000236816","ANKRD20A7P","9",44076368,44118444,42076
"14223","ENSG00000236824","BCYRN1","2",47558199,47571656,13457
"14224","ENSG00000236850","BMS1P20","22",22657589,22677203,19614
"14225","ENSG00000236859","NIFK-AS1","2",122407226,122485784,78558
"14226","ENSG00000236901","MIR600HG","9",125871773,125877756,5983
"14227","ENSG00000236914","","15",38361682,38365160,3478
"14228","ENSG00000236924","","9",6645956,6670635,24679
"14229","ENSG00000236993","GAPDHP21","10",57427101,57428110,1009
"14230","ENSG00000237021","","6",116575370,116577906,2536
"14231","ENSG00000237036","ZEB1-AS1","10",31495207,31609376,114169
"14232","ENSG00000237037","NDUFA6-AS1","22",42486935,42535286,48351
"14233","ENSG00000237076","","1",84255963,84267148,11185
"14234","ENSG00000237082","COX5BP6","13",101276129,101276683,554
"14235","ENSG00000237096","","1",166864948,166877317,12369
"14236","ENSG00000237161","","15",21936560,21938111,1551
"14237","ENSG00000237172","B3GNT9","16",67182008,67185117,3109
"14238","ENSG00000237187","NR2F1-AS1","5",92745065,92921354,176289
"14239","ENSG00000237188","","1",146644350,146683136,38786
"14240","ENSG00000237190","CDKN2AIPNL","5",133737778,133747589,9811
"14241","ENSG00000237200","ZBTB40-IT1","1",22843967,22846201,2234
"14242","ENSG00000237238","BMS1P10","9",67327775,67334983,7208
"14243","ENSG00000237280","","10",88873711,88875280,1569
"14244","ENSG00000237296","SMG1P1","16",22448329,22503541,55212
"14245","ENSG00000237298","TTN-AS1","2",179385910,179639402,253492
"14246","ENSG00000237310","","7",65958693,65960461,1768
"14247","ENSG00000237356","","14",53635772,54153976,518204
"14248","ENSG00000237357","","9",44401766,44404440,2674
"14249","ENSG00000237373","BRWD1-IT1","21",40589019,40591731,2712
"14250","ENSG00000237406","NDUFA9P1","22",36293318,36294452,1134
"14251","ENSG00000237436","","1",6843952,6844903,951
"14252","ENSG00000237440","ZNF737","19",20718631,20748615,29984
"14253","ENSG00000237441","RGL2","6",33259431,33267101,7670
"14254","ENSG00000237457","","1",190447681,190449865,2184
"14255","ENSG00000237461","","9",102348068,102582171,234103
"14256","ENSG00000237489","LINC00959","10",131864638,131909081,44443
"14257","ENSG00000237491","","1",714150,745440,31290
"14258","ENSG00000237517","DGCR5","22",18958027,19018755,60728
"14259","ENSG00000237594","","21",32931558,32932800,1242
"14260","ENSG00000237645","","3",173362021,173362501,480
"14261","ENSG00000237649","KIFC1","6",33359313,33377701,18388
"14262","ENSG00000237731","RNGTTP1","21",27015801,27016528,727
"14263","ENSG00000237732","","2",223182994,223217708,34714
"14264","ENSG00000237753","","2",113399409,113403267,3858
"14265","ENSG00000237757","EEF1A1P30","X",119344309,119346528,2219
"14266","ENSG00000237765","FAM200B","4",15683285,15707188,23903
"14267","ENSG00000237781","","1",150521040,150530200,9160
"14268","ENSG00000237788","","20",48445662,48447622,1960
"14269","ENSG00000237807","","8",54427731,54436491,8760
"14270","ENSG00000237819","","7",92465797,92546501,80704
"14271","ENSG00000237854","LINC00674","17",66098049,66111659,13610
"14272","ENSG00000237877","","2",186897618,186947960,50342
"14273","ENSG00000237887","RPL23AP32","2",54756480,54756938,458
"14274","ENSG00000237892","KLF7-IT1","2",207985608,207986768,1160
"14275","ENSG00000237943","PRKCQ-AS1","10",6622381,6658414,36033
"14276","ENSG00000237945","LINC00649","21",35287838,35349992,62154
"14277","ENSG00000237954","","1",95821785,95846556,24771
"14278","ENSG00000237973","","1",566454,567996,1542
"14279","ENSG00000237976","","1",151319443,151320503,1060
"14280","ENSG00000237978","","3",178244293,178578193,333900
"14281","ENSG00000237984","PTENP1","9",33673502,33677497,3995
"14282","ENSG00000238035","","5",180733503,180755068,21565
"14283","ENSG00000238039","","X",148593039,148607803,14764
"14284","ENSG00000238057","ZEB2-AS1","2",145275664,145279058,3394
"14285","ENSG00000238058","","9",138799658,138805359,5701
"14286","ENSG00000238072","","7",129049954,129050211,257
"14287","ENSG00000238083","LRRC37A2","17",44588877,44633016,44139
"14288","ENSG00000238105","GOLGA2P5","12",100550135,100567437,17302
"14289","ENSG00000238113","","9",66457285,66469310,12025
"14290","ENSG00000238141","BRWD1-AS1","21",40687633,40695144,7511
"14291","ENSG00000238197","PAXBP1-AS1","21",34100426,34115433,15007
"14292","ENSG00000238227","C9orf69","9",139006427,139010731,4304
"14293","ENSG00000238228","OR7E7P","7",97576299,97577310,1011
"14294","ENSG00000238230","LINC00391","13",95351948,95355116,3168
"14295","ENSG00000238261","","1",143377281,143401533,24252
"14296","ENSG00000238286","SLC35E1P1","13",21181407,21182270,863
"14297","ENSG00000238317","SNORD11","2",203157772,203157859,87
"14298","ENSG00000238339","","2",179990263,179990364,101
"14299","ENSG00000238363","SNORA13","5",111497182,111497314,132
"14300","ENSG00000238390","","21",33036619,33036795,176
"14301","ENSG00000238408","","13",40021252,40021353,101
"14302","ENSG00000238437","","11",93530379,93530479,100
"14303","ENSG00000238465","","2",70139827,70139931,104
"14304","ENSG00000238533","","8",103400754,103400863,109
"14305","ENSG00000238544","","16",50386100,50386203,103
"14306","ENSG00000238578","SNORD4A","17",27049600,27049671,71
"14307","ENSG00000238638","","9",66858537,66858612,75
"14308","ENSG00000238648","TRNAI6","6",27599188,27599311,123
"14309","ENSG00000238713","","4",146070689,146070801,112
"14310","ENSG00000238723","","17",44292436,44292537,101
